-3.11, -29.04, -38.91
-3.31, -36.13, -32.35
-5.51, -39.31, -29.28
-5.80, -41.64, -25.79
-6.56, -43.17, -22.99
-5.96, -45.47, -16.67
-6.56, -47.47, -7.23
-6.43, -47.35, 4.55
-7.15, -44.47, 16.32
-7.24, -42.84, 20.01
-7.85, -40.04, 25.11
-9.61, -37.83, 28.47
-8.00, -36.57, 29.76
-9.20, -33.75, 32.99
-10.24, -29.24, 36.79
-10.67, -25.89, 39.00
-10.47, -20.97, 41.16
-7.15, -17.53, 41.87
-3.35, -12.23, 42.08
0.13, -8.57, 41.35
4.19, -7.93, 39.63
6.99, -4.93, 38.01
10.12, -2.60, 35.56
13.61, -0.89, 32.43
15.64, -0.15, 30.39
16.05, -1.08, 30.09
20.84, -1.88, 24.17
24.41, -3.57, 17.85
27.33, -5.16, 8.21
27.65, -5.11, -7.47
27.07, -4.17, -10.28
25.95, -4.96, -14.67
24.68, -8.19, -18.69
21.59, -12.51, -24.49
18.67, -14.79, -28.41
15.29, -16.13, -31.95
12.19, -16.67, -34.91
8.97, -18.44, -37.19
-0.48, -23.41, -40.93
-8.24, -26.29, -42.15
-14.13, -27.63, -42.31
-19.23, -28.85, -41.61
-23.49, -29.39, -40.80
-27.36, -29.97, -39.51
-31.01, -29.92, -38.16
-33.51, -28.91, -37.80
-35.03, -27.87, -37.61
-35.85, -27.20, -37.61
-37.97, -26.39, -36.76
-40.35, -26.33, -34.95
-43.41, -27.41, -31.23
-45.76, -28.16, -27.68
-47.87, -28.71, -23.79
-49.17, -29.12, -20.73
-50.61, -29.13, -16.61
-51.51, -29.01, -13.88
-52.29, -29.08, -9.08
-52.47, -29.25, -3.51
-52.40, -28.93, 0.59
-52.27, -28.40, 3.32
-52.32, -27.60, 5.23
-52.00, -27.03, 7.63
-52.37, -27.51, 5.07
-52.40, -29.40, -2.64
-51.64, -30.09, -10.40
-49.00, -31.12, -18.24
-44.87, -31.40, -25.55
-40.49, -32.05, -30.05
-35.49, -32.24, -33.92
-30.09, -32.12, -36.91
-25.97, -31.25, -38.92
-22.76, -30.16, -40.37
-19.84, -29.75, -40.91
-16.27, -28.52, -41.76
-12.55, -27.27, -42.11
-8.56, -25.88, -42.13
-4.29, -23.93, -41.81
-1.35, -22.49, -41.29
1.15, -21.48, -40.35
4.75, -20.07, -38.80
9.40, -18.57, -35.80
14.00, -17.35, -31.64
16.87, -16.24, -28.56
19.67, -15.11, -24.77
22.81, -14.00, -19.15
25.05, -13.35, -13.20
26.73, -12.56, -5.51
27.12, -12.59, 0.16
27.09, -11.40, 4.32
26.75, -10.36, 8.19
25.96, -10.03, 12.09
24.93, -10.04, 15.53
22.89, -10.40, 20.52
20.63, -10.49, 24.51
17.05, -11.53, 29.19
13.33, -12.61, 32.81
11.96, -12.56, 34.00
10.59, -12.47, 35.15
9.24, -12.45, 36.11
8.08, -12.96, 36.80
6.63, -13.64, 37.52
5.12, -14.37, 38.20
3.60, -15.36, 38.80
2.08, -15.80, 39.39
0.41, -15.79, 40.08
-1.00, -15.79, 40.59
-2.77, -15.77, 41.16
-4.05, -15.67, 41.56
-6.53, -15.88, 42.09
-8.59, -16.37, 42.28
-9.40, -16.44, 42.40
-9.77, -16.76, 42.32
-10.05, -16.92, 42.20
-10.20, -16.92, 42.12
-9.61, -16.71, 42.08
-9.40, -16.40, 42.17
-8.21, -16.55, 41.99
-8.20, -15.92, 42.05
-7.95, -15.35, 42.23
-8.03, -15.47, 42.27
-7.20, -15.47, 42.12
-6.65, -15.12, 42.13
-5.12, -14.71, 41.89
-3.28, -13.87, 41.56
-2.05, -13.19, 41.29
-0.87, -12.97, 41.00
0.75, -11.80, 40.57
2.28, -10.60, 40.07
3.73, -10.41, 39.35
7.77, -9.85, 37.15
11.80, -9.91, 34.09
14.12, -10.00, 32.23
15.09, -10.12, 31.17
15.76, -10.95, 30.31
17.49, -11.17, 28.20
19.61, -9.33, 25.57
20.03, -8.99, 25.01
20.23, -8.44, 24.75
20.53, -7.67, 24.28
21.40, -8.27, 22.81
21.79, -8.71, 22.11
22.32, -8.91, 21.13
22.84, -9.56, 19.91
23.56, -8.99, 18.51
23.83, -8.16, 17.97
24.23, -8.75, 16.91
25.47, -6.88, 13.48
25.95, -7.23, 11.67
26.13, -6.65, 10.85
26.44, -6.47, 9.37
26.64, -6.65, 8.19
26.85, -6.09, 6.60
27.24, -6.16, 3.43
27.44, -6.25, 0.67
26.83, -10.21, -7.93
24.67, -14.56, -14.85
19.97, -20.28, -22.20
14.49, -25.73, -26.45
11.95, -27.51, -27.97
9.24, -29.29, -29.32
7.67, -30.17, -29.97
6.12, -31.15, -30.47
4.45, -32.17, -30.76
2.71, -33.23, -31.11
0.95, -34.53, -30.77
-0.57, -35.72, -30.31
-2.51, -36.85, -29.97
-4.33, -38.39, -28.85
-4.92, -39.65, -27.45
-4.56, -39.77, -26.95
-4.32, -40.84, -25.00
-7.21, -43.16, -22.16
-8.75, -44.61, -19.67
-9.27, -45.55, -17.24
-9.49, -46.23, -15.36
-9.97, -46.92, -12.84
-10.11, -47.23, -11.55
-11.75, -47.95, -8.49
-12.76, -48.19, -6.01
-14.79, -48.49, -4.32
-14.32, -48.48, -3.00
-14.71, -48.45, 0.03
-15.40, -48.31, 3.09
-15.29, -47.77, 6.65
-15.56, -47.37, 8.60
-16.35, -46.91, 10.47
-17.73, -46.09, 13.19
-19.47, -44.07, 18.15
-21.11, -41.99, 21.85
-22.19, -40.17, 24.45
-22.76, -38.43, 26.68
-23.29, -36.92, 28.49
-23.15, -35.64, 29.97
-22.75, -34.00, 31.75
-22.60, -32.72, 32.84
-21.27, -30.92, 34.75
-21.11, -29.44, 35.77
-20.92, -28.23, 36.56
-19.73, -26.65, 37.80
-19.16, -24.89, 38.84
-18.43, -24.52, 39.09
-16.31, -22.87, 40.13
-15.03, -23.44, 39.91
-13.20, -23.96, 39.85
-11.17, -23.64, 39.85
-10.07, -25.03, 39.16
-4.60, -26.20, 37.51
-0.89, -29.80, 34.09
0.69, -27.53, 35.17
2.43, -22.32, 37.48
1.88, -16.40, 39.91
3.31, -12.43, 40.13
4.11, -6.80, 40.03
5.32, -1.47, 38.76
4.61, 2.07, 38.25
5.32, 4.32, 37.05
5.67, 6.60, 35.89
8.83, 8.24, 32.93
10.33, 10.71, 30.16
9.91, 12.57, 29.20
9.69, 14.93, 27.05
10.99, 19.36, 19.81
12.25, 20.88, 14.76
12.44, 22.27, 10.65
12.16, 23.37, 6.39
12.27, 23.77, 1.48
12.83, 23.20, -1.24
12.52, 23.31, -3.67
12.47, 22.83, -7.05
12.15, 22.32, -10.32
11.83, 22.08, -12.36
12.33, 20.00, -16.71
12.32, 18.41, -19.72
12.81, 18.21, -19.40
12.79, 17.48, -20.60
12.99, 15.41, -23.28
13.59, 15.44, -22.40
13.65, 15.40, -22.27
14.39, 13.71, -23.33
14.43, 12.75, -24.25
14.91, 14.21, -21.59
15.60, 12.12, -23.07
15.80, 7.48, -26.99
16.04, 5.00, -28.21
15.25, 3.04, -30.19
15.16, 0.95, -31.21
14.65, -3.96, -33.19
14.67, -8.15, -33.63
12.79, -14.48, -34.65
11.92, -24.48, -30.88
9.77, -35.76, -20.55
9.13, -37.15, -18.92
8.45, -38.69, -16.61
8.57, -39.37, -14.89
7.73, -40.63, -12.80
7.29, -41.60, -9.99
6.08, -42.76, -6.91
5.55, -43.24, -5.43
5.24, -43.44, -4.83
4.97, -43.63, -3.73
3.65, -44.28, 0.20
2.00, -44.65, 4.63
1.03, -44.80, 6.69
0.00, -44.83, 8.53
-1.48, -44.61, 11.32
-3.01, -46.01, 7.56
-5.67, -47.65, -2.04
-5.61, -47.09, -9.89
-1.43, -43.61, -18.95
0.00, -33.59, -34.04
0.36, -26.04, -39.60
0.49, -20.45, -42.17
1.88, -14.01, -43.17
3.21, -7.67, -42.91
2.05, -1.20, -42.65
1.00, 1.76, -42.43
1.81, 6.33, -40.07
3.87, 11.16, -36.04
5.12, 15.48, -31.77
5.77, 19.01, -26.87
5.77, 25.52, -14.71
6.27, 27.37, 3.45
7.60, 23.93, 15.20
8.40, 19.68, 22.64
2.04, 8.41, 37.15
2.45, 6.35, 37.88
-0.89, 1.80, 40.76
-0.32, -0.67, 41.21
-0.03, -3.36, 41.63
-0.47, -4.16, 41.80
-1.51, -7.07, 42.47
-2.64, -9.71, 42.73
-4.17, -5.44, 43.01
-4.32, -1.24, 42.53
-6.64, -3.57, 43.29
-5.93, -7.43, 43.40
-4.67, -15.71, 42.13
0.61, -16.71, 40.56
2.13, -12.93, 40.71
-0.60, -6.48, 42.05
0.59, -6.96, 41.69
3.23, -6.77, 40.61
-0.03, -7.56, 42.04
-1.05, -5.08, 42.07
-1.97, -0.51, 41.51
-1.55, -2.05, 41.73
-1.07, -4.21, 41.91
-1.07, -4.81, 41.97
-2.67, -3.80, 42.12
-3.37, -3.01, 42.17
-3.93, -3.53, 42.27
-5.83, -3.49, 42.65
-6.67, -2.59, 42.60
-7.84, -1.89, 42.80
-8.04, -1.80, 42.76
-7.89, -1.49, 42.61
-8.56, -2.17, 42.79
-8.68, -2.12, 42.79
-8.85, -1.47, 42.67
-7.91, -1.68, 42.53
-6.79, -1.43, 42.33
-9.12, -0.23, 42.45
-12.87, 0.33, 42.49
-14.11, -0.05, 42.59
-14.33, -0.19, 42.60
-14.33, 1.13, 42.25
-13.92, 2.05, 42.00
-15.56, 2.23, 41.91
-16.65, 1.39, 42.00
-18.71, 1.09, 41.81
-20.00, 0.57, 41.73
-21.17, 1.35, 41.25
-21.37, 1.20, 41.29
-21.55, 1.51, 41.19
-21.91, 1.93, 41.03
-22.76, 2.99, 40.55
-22.65, 1.97, 40.91
-22.72, 2.96, 40.63
-23.81, 3.28, 40.29
-24.84, 1.41, 40.69
-25.53, 0.61, 40.72
-26.07, 0.32, 40.68
-26.44, -0.04, 40.59
-28.37, 0.31, 39.72
-28.85, -0.93, 39.83
-29.03, -2.43, 39.97
-29.63, -3.40, 39.81
-29.48, -3.97, 39.85
-29.59, -3.32, 39.67
-29.12, -2.32, 39.77
-28.07, -1.89, 40.01
-28.80, -0.81, 39.61
-29.41, -0.99, 39.41
-29.97, -0.71, 39.01
-32.19, -1.40, 38.07
-31.43, -1.44, 38.43
-31.75, -3.93, 38.63
-30.41, -4.32, 39.29
-26.77, -6.32, 40.81
-26.33, -6.43, 40.85
-21.45, -11.95, 41.91
-19.16, -13.21, 42.08
-19.87, -12.25, 42.07
-19.57, -11.55, 42.25
-21.21, -9.55, 42.12
-21.91, -9.67, 42.04
-22.01, -11.27, 41.97
-22.45, -11.68, 41.95
-21.72, -11.75, 42.07
-20.16, -12.21, 42.31
-18.95, -11.75, 42.55
-18.00, -11.65, 42.77
-18.68, -10.77, 42.88
-20.25, -10.25, 42.80
-20.00, -10.85, 42.80
-18.75, -11.87, 42.87
-17.52, -12.13, 42.99
-17.73, -12.35, 42.92
-16.65, -13.53, 42.75
-16.07, -13.77, 42.76
-16.13, -13.56, 42.75
-15.16, -15.27, 42.51
-14.77, -15.33, 42.55
-11.83, -14.96, 42.63
-10.17, -14.60, 42.59
-8.36, -14.83, 42.29
-7.96, -15.89, 42.00
-8.12, -15.93, 42.04
-7.88, -16.04, 41.91
-6.15, -16.33, 41.47
-5.44, -15.85, 41.41
-4.79, -15.24, 41.37
-3.77, -15.13, 41.12
-3.73, -15.44, 40.99
-3.49, -15.83, 40.84
-3.48, -15.76, 40.87
-3.63, -15.64, 40.89
-3.44, -14.75, 40.99
-3.23, -14.32, 41.00
-3.23, -14.04, 41.04
-2.92, -13.75, 40.99
-2.71, -13.84, 40.91
-2.56, -13.92, 40.81
-2.65, -13.68, 40.87
-3.31, -13.95, 41.04
-3.08, -13.93, 41.04
-2.91, -13.80, 40.96
-2.69, -13.57, 40.97
-2.61, -13.99, 40.93
-2.53, -14.65, 40.85
-2.16, -14.67, 40.77
-2.68, -15.56, 40.77
-4.11, -16.36, 41.04
-5.71, -17.08, 41.25
-6.32, -18.87, 41.04
-7.11, -20.41, 40.79
-9.12, -20.95, 40.99
-12.44, -21.60, 41.03
-15.07, -22.36, 40.76
-14.48, -23.31, 40.39
-17.45, -23.92, 39.85
-17.55, -23.91, 39.81
-17.77, -23.76, 39.85
-18.36, -24.13, 39.63
-19.73, -23.99, 39.48
-20.31, -23.79, 39.49
-19.99, -23.24, 39.77
-20.20, -23.85, 39.37
-20.07, -23.65, 39.44
-20.93, -23.75, 39.36
-20.16, -22.23, 39.97
-19.47, -22.29, 40.01
-19.79, -21.87, 40.13
-21.33, -18.92, 40.75
-21.37, -18.64, 40.73
-21.72, -18.41, 40.73
-21.47, -19.71, 40.39
-21.56, -20.99, 39.91
-21.53, -22.15, 39.40
-21.97, -21.19, 39.71
-21.63, -19.84, 40.24
-20.93, -19.53, 40.53
-20.92, -20.01, 40.33
-20.69, -21.09, 39.96
-21.69, -21.63, 39.49
-22.63, -20.95, 39.61
-22.97, -19.91, 39.99
-23.05, -19.28, 40.19
-22.80, -18.59, 40.56
-23.03, -18.39, 40.55
-23.97, -18.00, 40.43
-24.13, -17.75, 40.43
-23.73, -18.03, 40.33
-23.99, -18.24, 40.15
-23.59, -18.25, 40.24
-25.01, -16.96, 40.23
-24.72, -16.91, 40.35
-25.12, -16.17, 40.37
-25.07, -16.08, 40.40
-24.79, -15.64, 40.52
-25.07, -14.80, 40.55
-25.24, -14.52, 40.51
-25.05, -14.31, 40.57
-25.36, -13.93, 40.44
-25.77, -13.87, 40.29
-26.43, -13.37, 40.19
-27.21, -12.39, 40.05
-27.93, -11.25, 39.95
-28.01, -10.37, 39.97
-27.87, -10.95, 39.97
-27.55, -10.92, 40.07
-28.01, -9.85, 39.97
-28.48, -9.88, 39.76
-28.24, -9.27, 39.88
-27.71, -8.43, 40.09
-28.05, -7.75, 40.03
-27.99, -7.64, 39.99
-27.92, -8.08, 40.04
-27.91, -7.61, 40.08
-28.29, -6.52, 39.93
-26.43, -9.39, 40.67
-25.65, -10.91, 40.89
-26.28, -11.76, 40.71
-25.08, -14.64, 40.67
-25.44, -15.24, 40.52
-22.56, -17.24, 40.92
-18.28, -16.72, 41.96
-14.79, -15.52, 42.47
-13.80, -13.20, 42.92
-11.16, -12.43, 42.99
-10.05, -10.57, 43.07
-5.87, -12.61, 42.29
-7.52, -10.89, 42.95
-9.68, -12.48, 43.16
-10.04, -13.49, 43.05
-9.41, -15.23, 42.68
-8.09, -15.96, 42.36
-6.75, -17.87, 41.65
-4.89, -16.28, 41.79
-4.59, -14.25, 42.04
-1.89, -16.59, 41.00
-0.24, -15.48, 40.72
0.73, -14.79, 40.55
0.51, -12.99, 40.96
1.04, -12.25, 40.76
1.20, -12.07, 40.61
2.68, -9.71, 40.31
3.20, -8.63, 40.05
3.48, -10.03, 39.97
1.19, -7.96, 40.87
-0.76, -4.65, 41.27
-2.48, -1.21, 41.27
-4.96, 1.09, 41.32
-6.20, 2.69, 41.08
-8.51, 2.92, 41.29
-10.37, 4.24, 41.00
-11.40, 5.64, 40.49
-11.56, 5.65, 40.48
-11.91, 6.03, 40.36
-11.83, 6.28, 40.25
-12.00, 6.31, 40.24
-12.71, 6.04, 40.29
-13.89, 6.80, 39.93
-13.89, 7.71, 39.47
-14.27, 8.07, 39.23
-15.72, 8.69, 38.81
-16.57, 8.77, 38.57
-16.97, 8.93, 38.52
-17.07, 9.56, 38.13
-17.56, 9.76, 38.00
-18.35, 9.24, 38.17
-17.71, 9.09, 38.27
-17.99, 8.92, 38.27
-18.08, 8.64, 38.35
-18.59, 8.48, 38.35
-18.93, 9.44, 37.71
-19.67, 10.32, 37.05
-19.95, 10.92, 36.65
-20.24, 10.13, 37.15
-19.97, 10.19, 37.20
-20.04, 9.84, 37.37
-20.20, 9.96, 37.27
-20.48, 9.92, 37.21
-19.59, 9.60, 37.57
-20.20, 9.17, 37.69
-21.16, 8.84, 37.77
-21.63, 8.28, 37.97
-21.87, 7.73, 38.25
-22.24, 7.33, 38.39
-22.96, 7.77, 38.01
-24.09, 8.27, 37.41
-24.15, 8.81, 37.11
-24.03, 8.95, 37.03
-24.05, 8.59, 37.21
-23.96, 8.27, 37.40
-23.87, 7.92, 37.60
-24.15, 7.73, 37.64
-24.08, 7.63, 37.71
-23.99, 7.20, 37.93
-23.91, 7.23, 37.93
-23.93, 7.41, 37.81
-24.09, 7.41, 37.76
-24.43, 7.04, 37.73
-24.68, 7.12, 37.61
-24.93, 6.88, 37.64
-24.79, 6.99, 37.64
-24.71, 7.25, 37.55
-24.68, 7.40, 37.51
-24.48, 7.24, 37.73
-24.00, 6.40, 38.24
-23.43, 5.95, 38.57
-22.64, 5.27, 39.13
-21.92, 4.56, 39.65
-20.89, 4.84, 39.77
-19.93, 4.52, 40.21
-19.45, 3.28, 40.85
-19.28, 1.00, 41.60
-18.88, -0.91, 42.16
-18.04, -3.13, 42.76
-18.89, -5.71, 42.93
-18.11, -8.72, 43.19
-17.55, -9.59, 43.27
-17.84, -10.23, 43.23
-16.28, -10.60, 43.33
-15.69, -11.49, 43.32
-14.69, -12.64, 43.15
-14.99, -14.44, 42.87
-15.31, -14.17, 42.88
-14.07, -14.37, 42.83
-12.15, -15.97, 42.45
-9.95, -18.93, 41.55
-8.95, -21.20, 40.55
-7.89, -23.11, 39.59
-5.49, -27.27, 36.69
-1.99, -30.01, 33.45
1.48, -32.48, 29.65
2.52, -33.57, 27.89
4.21, -35.03, 24.96
5.07, -37.77, 19.81
8.60, -40.35, 8.13
9.80, -40.69, -5.11
9.73, -39.21, -13.25
9.64, -36.20, -21.07
8.61, -30.65, -29.55
9.45, -24.77, -33.59
10.00, -19.83, -35.61
10.08, -17.93, -36.33
9.57, -16.55, -37.07
9.31, -14.28, -37.84
8.29, -14.61, -38.48
8.15, -12.29, -39.05
7.35, -12.31, -39.71
5.85, -11.31, -40.96
1.35, -4.33, -43.53
1.41, -2.07, -43.17
0.88, -1.13, -43.36
2.84, 4.92, -40.45
4.16, 10.88, -36.45
4.72, 19.76, -27.83
5.37, 24.49, -19.32
4.71, 27.83, -10.16
4.37, 28.87, -0.51
2.23, 28.43, 10.05
1.35, 28.08, 12.60
1.16, 27.87, 13.84
1.08, 26.33, 18.19
0.08, 22.55, 25.60
-1.37, 19.64, 29.71
-2.12, 17.52, 32.11
-1.99, 16.40, 32.85
-2.76, 15.53, 33.84
-4.73, 16.27, 33.87
-5.35, 14.56, 35.51
-5.53, 11.49, 37.65
-4.76, 8.28, 39.36
-4.01, 3.77, 41.09
-3.73, 0.01, 42.04
-3.44, -3.08, 42.55
-3.97, -6.32, 42.93
-3.68, -12.03, 42.64
-3.20, -18.39, 41.04
-2.56, -23.64, 38.69
-2.51, -25.51, 37.69
-3.11, -23.56, 39.00
-3.23, -21.99, 39.71
-3.53, -20.35, 40.49
-3.21, -17.28, 41.35
-4.83, -12.51, 42.68
-5.64, -2.64, 42.73
-5.60, 4.28, 41.00
-4.83, 10.84, 37.57
-3.77, 21.29, 28.03
-3.31, 26.67, 19.20
-3.11, 27.40, 17.63
-2.89, 26.40, 19.72
-2.16, 28.07, 15.17
-1.95, 29.27, 11.05
-1.36, 30.19, 5.85
-0.87, 30.31, 3.27
-0.20, 30.09, -5.48
0.79, 27.92, -15.09
3.11, 2.81, -41.65
2.88, -7.21, -43.25
2.57, -11.48, -43.36
1.55, -21.39, -41.40
0.17, -31.65, -35.60
0.09, -33.84, -33.61
-0.09, -36.05, -31.23
-0.01, -38.01, -28.56
-0.87, -42.13, -21.79
-5.55, -47.01, -10.57
-6.97, -47.93, -4.07
-7.97, -47.97, 2.07
-8.32, -47.33, 7.00
-11.08, -41.29, 24.29
-15.97, -27.81, 37.92
-18.01, -22.80, 40.23
-20.28, -12.56, 42.71
-20.55, -8.03, 42.97
-20.24, -3.48, 42.75
-19.36, 1.28, 42.00
-18.35, 8.13, 39.57
-17.77, 12.51, 37.21
-17.55, 15.56, 34.91
-17.77, 19.43, 31.28
-17.80, 22.23, 27.99
-17.60, 24.81, 24.45
-18.48, 25.12, 23.75
-17.16, 26.48, 21.43
-15.04, 29.04, 16.32
-13.85, 30.03, 13.47
-12.00, 31.04, 9.36
-9.95, 31.67, 4.88
-8.31, 31.85, -0.17
-8.07, 31.85, -2.60
-6.65, 31.27, -7.47
-6.44, 30.81, -10.16
-5.68, 29.19, -16.04
-6.37, 27.43, -21.03
-6.29, 25.39, -25.23
-5.08, 24.36, -26.37
-4.87, 23.77, -27.25
-5.60, 24.43, -26.52
-7.60, 22.85, -29.76
-8.72, 20.87, -32.56
-8.47, 19.97, -33.63
-8.49, 17.44, -36.28
-8.39, 14.95, -38.36
-7.56, 14.81, -38.27
-7.49, 10.99, -41.01
-7.79, 9.96, -41.60
-7.57, 9.04, -42.08
-7.99, 5.11, -44.00
-7.83, 4.19, -44.39
-8.00, 3.48, -44.68
-8.11, 2.27, -45.16
-8.17, 0.71, -45.63
-7.91, -2.03, -46.13
-7.29, -4.99, -46.44
-6.99, -8.35, -46.53
-6.00, -10.13, -46.20
-5.52, -12.77, -45.80
-4.89, -13.96, -45.44
-4.91, -12.51, -45.59
-1.67, -13.07, -44.21
2.69, -17.68, -41.24
5.89, -21.41, -37.93
7.52, -22.45, -36.60
7.25, -24.19, -36.03
7.20, -24.80, -35.71
4.97, -28.40, -34.96
2.08, -30.36, -35.49
1.65, -33.24, -33.07
1.35, -34.73, -31.59
1.19, -38.05, -27.45
1.09, -39.15, -25.76
1.00, -41.21, -21.88
0.61, -42.91, -18.20
1.01, -44.21, -13.25
0.92, -45.23, -7.99
0.65, -45.39, -7.13
1.07, -45.48, -2.12
0.91, -45.64, -1.55
1.13, -45.12, 3.92
1.03, -44.75, 7.00
1.16, -43.95, 10.39
0.95, -40.68, 19.37
2.11, -37.60, 23.79
1.35, -34.12, 28.81
0.28, -31.17, 32.25
-0.69, -26.87, 35.72
-1.08, -23.33, 37.87
-1.16, -20.49, 39.21
-0.87, -15.69, 40.67
-0.95, -8.64, 41.63
-1.27, -4.39, 41.52
-2.03, -1.44, 41.29
-1.27, -0.73, 40.95
-0.41, 2.85, 39.60
-0.11, 5.72, 38.31
-1.08, 6.77, 38.15
-0.60, 9.17, 36.71
-2.01, 8.23, 37.68
-4.99, 3.08, 40.59
-5.37, 1.96, 40.99
-4.57, 0.03, 41.33
-2.73, -4.47, 41.61
-1.55, -18.21, 39.72
-1.07, -27.07, 35.33
-0.40, -31.84, 31.44
-0.40, -35.17, 27.88
-1.59, -41.19, 19.60
-1.01, -42.99, 15.11
0.44, -44.75, 6.36
1.39, -45.21, -2.99
3.23, -43.84, -9.15
5.33, -41.61, -14.15
5.81, -40.44, -16.85
7.13, -36.97, -22.45
6.08, -35.23, -26.29
4.76, -33.24, -30.03
3.93, -31.09, -32.88
3.88, -28.27, -35.24
3.64, -23.45, -38.52
2.29, -20.01, -40.76
1.13, -13.84, -43.12
1.35, 1.07, -41.95
2.13, 14.23, -34.01
2.76, 20.11, -27.28
3.20, 24.16, -19.99
3.21, 26.89, -12.37
2.56, 28.60, -3.55
2.04, 27.91, 9.12
1.37, 22.83, 22.69
0.44, 19.09, 28.37
0.69, 14.27, 32.95
1.95, 9.37, 35.76
3.41, 3.72, 37.85
3.19, 2.23, 38.45
2.91, 2.65, 38.47
3.08, 2.19, 38.57
2.68, 2.08, 38.73
1.63, 3.39, 38.75
-0.85, 1.89, 40.23
-4.57, -3.55, 42.43
-6.93, -4.52, 42.91
-9.33, -7.19, 43.40
-13.81, -10.00, 43.48
-18.13, -12.00, 42.99
-25.59, -11.28, 41.33
-28.96, -10.96, 40.25
-31.19, -10.76, 39.33
-34.56, -9.68, 37.65
-39.24, -8.77, 34.45
-45.51, -8.23, 28.83
-50.05, -7.24, 23.16
-53.56, -7.39, 17.08
-55.85, -7.19, 11.72
-57.89, -6.56, 4.29
-57.96, -5.17, 3.40
-58.23, -4.28, 0.96
-58.57, -4.25, -3.75
-58.59, -4.41, -6.73
-58.40, -4.81, -9.96
-57.84, -6.65, -15.17
-56.16, -7.92, -21.63
-54.68, -6.36, -25.05
-53.33, -5.99, -27.57
-53.43, -7.60, -27.64
-52.64, -8.33, -29.19
-50.83, -7.24, -31.96
-47.19, -5.75, -36.49
-42.75, -4.77, -40.41
-39.56, -3.21, -42.48
-37.96, -1.61, -43.29
-37.16, -0.89, -43.77
-36.00, -0.79, -44.31
-34.88, 0.01, -44.69
-33.52, -0.32, -45.43
-31.41, -0.95, -46.52
-31.13, -0.25, -46.47
-28.03, 0.28, -47.40
-23.81, 0.43, -48.23
-23.20, 2.40, -47.69
-22.32, 3.03, -47.71
-21.04, 3.65, -47.69
-20.13, 2.92, -48.03
-21.56, 2.51, -48.03
-25.28, 3.36, -47.07
-25.71, 2.95, -47.17
-25.09, 2.71, -47.33
-27.75, -1.72, -47.75
-27.27, -3.19, -47.93
-27.68, -5.53, -47.89
-30.27, -10.13, -46.87
-29.97, -16.16, -45.96
-29.39, -18.03, -45.64
-29.32, -18.24, -45.39
-29.60, -20.57, -44.33
-29.23, -22.84, -43.61
-27.87, -23.63, -43.64
-26.00, -22.45, -44.61
-24.44, -22.89, -44.72
-21.49, -23.95, -44.55
-20.12, -24.52, -44.43
-19.72, -24.80, -44.29
-17.07, -25.25, -44.12
-14.81, -25.35, -43.96
-12.93, -25.35, -43.75
-12.07, -25.37, -43.59
-11.60, -25.12, -43.68
-10.96, -24.97, -43.67
-9.81, -24.96, -43.43
-8.85, -24.48, -43.51
-7.83, -23.48, -43.73
-5.97, -22.20, -43.80
-4.53, -21.36, -43.69
-3.33, -20.87, -43.45
-1.71, -19.37, -43.33
-0.52, -17.73, -43.29
0.13, -16.88, -43.29
0.16, -15.87, -43.67
0.29, -15.12, -43.76
-0.01, -14.64, -44.00
0.83, -13.93, -43.76
1.47, -12.45, -43.73
1.88, -11.03, -43.69
2.27, -9.69, -43.63
2.31, -7.97, -43.73
-0.23, -6.67, -44.97
-2.28, -6.29, -45.63
-2.24, -6.05, -45.57
-1.40, -5.77, -45.29
-0.99, -6.92, -45.13
-0.19, -9.35, -44.71
0.01, -11.24, -44.49
0.01, -13.67, -44.20
-0.21, -15.75, -43.96
-0.01, -16.04, -43.80
-0.63, -17.47, -43.71
-1.93, -18.39, -43.95
-3.36, -20.89, -43.61
-4.15, -21.91, -43.48
-5.11, -22.57, -43.51
-6.23, -23.45, -43.41
-7.89, -24.05, -43.52
-9.72, -25.03, -43.33
-11.29, -26.19, -43.01
-13.05, -27.21, -42.63
-14.24, -27.96, -42.37
-15.52, -27.79, -42.56
-16.79, -27.91, -42.51
-18.40, -28.45, -42.11
-19.05, -28.89, -41.84
-19.12, -29.80, -41.15
-22.75, -30.12, -40.57
-25.81, -27.95, -41.57
-25.83, -25.67, -42.80
-25.24, -26.99, -42.24
-24.59, -25.97, -43.03
-24.32, -26.03, -43.09
-26.61, -24.51, -43.36
-27.69, -24.68, -42.99
-31.04, -22.08, -43.13
-30.68, -21.48, -43.57
-30.28, -21.43, -43.72
-31.04, -21.71, -43.44
-32.16, -19.39, -43.81
-33.45, -18.60, -43.67
-34.76, -17.32, -43.49
-35.31, -16.00, -43.60
-35.00, -16.37, -43.65
-34.64, -17.53, -43.45
-33.97, -18.96, -43.27
-33.01, -20.75, -42.97
-30.20, -22.32, -43.39
-28.87, -23.67, -43.17
-27.88, -23.72, -43.49
-27.11, -23.13, -43.85
-26.69, -24.00, -43.53
-26.95, -24.09, -43.45
-26.97, -24.08, -43.45
-27.09, -23.84, -43.53
-27.09, -24.03, -43.48
-26.83, -23.95, -43.53
-26.65, -24.03, -43.53
-25.55, -24.41, -43.64
-23.32, -25.56, -43.48
-20.96, -26.49, -43.24
-18.33, -27.48, -42.87
-18.63, -26.88, -43.20
